Acrocephalus schoenobaenus	2493129
Tringa ochropus	2481728
Calonectris diomedea	2481521
Anthus spinoletta	2490255
Calidris temminckii	2481740
Tringa erythropus	2481725
Falco eleonorae	2481037
Anser anser	2498036
Tringa glareola	2481713
Sterna hirundo	5229227
Hydroprogne caspia	2481236
Haematopus ostralegus	2480268
Pandion haliaetus	2480726
Fringilla montifringilla	2494441
Calidris canutus	2481765
Phoeniconaias minor	2481104
Anthus richardi	2490254
Gyps rueppellii	2480384
Falco columbarius	2481011
Turdus torquatus	2490724
Anas acuta	2498112
Turdus iliacus	2490781
Pluvialis apricaria	2480332
Fratercula arctica	2481353
Alca torda	2481309
Stercorarius skua	2481618
Rissa tridactyla	2481205
Anas penelope	2498111
Stercorarius parasiticus	2481621
Corvus frugilegus	2482513
Agabus brunneus	4469849
Agabus guttatus	4469878
Anacaena lutescens	1034074
Acilius duvergeri	4470288
Anacaena globulus	1034063
Agabus didymus	4469876
Acilius sulcatus	4470286
Agabus biguttatus	4469857
Agabus bipustulatus	4469860
Berosus hispanicus	4433884
Bidessus coxalis	4469925
Agabus heydeni	4469866
Agabus nebulosus	4469867
Agabus paludosus	4469881
Agabus picotae	4469869
Anacaena bipustulata	1034067
Amorphocephala coronata	4462996
Berosus affinis	4433887
Bidessus minutissimus	4469928
Bidessus pumilus	4469930
Bidessus goudotii	4469934
Coenagrion caerulescens	1422016
Anacaena limbata	1034064
Apteromantis aptera	1405466
Artimelia latreillei	4532614
Aulacochthebius exaratus	4448055
Colymbetes fuscus	4989378
Berosus signaticollis	4433894
Dryops gracilis	6944603
Cerambyx cerdo	5820507
Dytiscus circumflexus	4470293
Cybister lateralimarginalis	4470300
Coenagrion mercuriale	1422012
Dryops algiricus	6944574
Coenagrion scitulum	1422010
Dryops luridus	1033452
Colymbetes schildknechti	5874497
Dytiscus marginalis	1038064
Cybister tripunctatus	4470304
Deronectes moestus	4470118
Dytiscus pisanus	4470297
Deronectes bicostatus	4470088
Deronectes opatrinus	4470095
Deronectes ferrugineus	4470092
Dytiscus semisulcatus	4470294
Elmis perezi	4427699
Dupophilus brevis	4427693
Elmis rioloides	4427709
Euphydryas aurinia	4535809
Esolus parallelepipedus	4427738
Formica dusmeti	1315142
Enochrus bicolor	4308830
Gyrinus substriatus	5872038
Graptodytes fractus	4470156
Enochrus politus	4433906
Enochrus fuscipennis	4433920
Enochrus morenae	4433989
Enochrus natalensis	4433981
Haliplus heydeni	4470353
Graptodytes flavipes	4470172
Esolus angustatus	4427742
Eretes sticticus	4989360
Gyrinus caspius	6097387
Esolus pygmaeus	4427735
Graptodytes varius	4470168
Haliplus lineatocollis	4470366
Helophorus alternans	5745032
Eupotosia mirifica	4766956
Geomalacus oliveirae	4564447
Geomalacus anguiformis	4564443
Gomphus simillimus	5051955
Graptodytes aequalis	4470161
Graptodytes ignotus	4470175
Gyrinus dejeani	7003992
Hydraena iberica	5748019
Helochares lividus	4433843
Hydraena brachymera	5748113
Gyrinus urinator	7003997
Hydraena bisulcata	5748195
Hydaticus leander	5753572
Hydroporus decipiens	4470046
Haliplus guttatus	4470330
Helophorus fulgidicollis	5745048
Helophorus flavipes	5745065
Haliplus rubidus	4470326
Hydroporus limbatus	4470080
Hydraena exarata	5748024
Hydraena atrata	5748131
Hydraena barrosi	5748083
Hydraena testacea	5748191
Hydraena lusitana	5748140
Hydrochus nitidicollis	5745461
Hydraena cordata	5748125
Hydraena inapicipalpis	5748181
Hydraena marcosae	5748061
Hydraena isabelae	5748143
Hydraena marinae	6005055
Hydroporus tessellatus	4470021
Hydraena minutissima	5747997
Hydroglyphus geminus	4469950
Hydraena nigrita	5748138
Hydraena rugosa	5748118
Hydraena sharpi	5748144
Hydraena stussineri	5748017
Hydrochus angustatus	5745434
Hydroporus pubescens	4470057
Hydrobius fuscipes	4988130
Ilybius chalconatus	4469808
Limnebius truncatellus	4448316
Hydrochara flavipes	4433991
Limnius volckmari	4427719
Hydroporus nigrita	4470062
Limnebius gerhardti	4448314
Hydroporus discretus	4470033
Laccophilus minutus	1038313
Hyphydrus aubei	4469918
Hydroporus nevadensis	4470004
Hygrobia hermanni	5753575
Hygrotus pallidulus	4469971
Hydroporus obsoletus	4470068
Hydroporus planus	4470085
Laccobius sinuatus	4404565
Laccobius revelieri	4434059
Hydroporus vagepictus	4470053
Hygrotus confluens	4469975
Mallota dusmeti	1541422
Laccophilus hyalinus	4469786
Hydroporus sabaudus	6000505
Hydrovatus cuspidatus	1037890
Hydrovatus clypealis	4469924
Hygrotus inaequalis	4469957
Hygrotus lagari	4469979
Laccobius striatulus	4404596
Limnoxenus niger	4434097
Ochthebius corrugatus	4447939
Ilybius meridionalis	4469832
Laccobius femoralis	4434062
Laccobius hispanicus	4404594
Laccobius gracilis	1034368
Laccobius ytenensis	4404553
Metaporus meridionalis	4470241
Ilybius montanus	4469816
Laccobius atrocephalus	4404589
Limnebius papposus	4448302
Liopterus atriceps	5874129
Limnebius extraneus	4448292
Limnebius maurus	4448278
Lucanus cervus	5743122
Leptopterna pilosa	4487313
Limnebius evanescens	4448303
Limnius opacus	4427722
Limnebius ibericus	4448309
Limnebius lusitanus	4448288
Limnebius montanus	4448304
Meloe variegatus	4457509
Macrothele calpeiana	2145078
Noterus laevis	4480608
Nebrioporus ceresyi	4470207
Liopterus haemorrhoidalis	5874130
Oulimnius rivularis	4427685
Nebrioporus fabressei	4470203
Ochthebius dilatatus	4448033
Onychogomphus uncatus	1426246
Meladema coriacea	4469760
Sphaerius hispanicus	4424840
Nebrioporus canaliculatus	4470218
Nebrioporus carinatus	4470183
Ochthebius viridescens	6005175
Ochthebius legionensis	4448052
Ochthebius aeneus	4447987
Ochthebius auropallens	4447969
Ochthebius dentifer	4447863
Ochthebius nanus	4308900
Oulimnius troglodytes	4427680
Ochthebius pilosus	4447922
Ochthebius meridionalis	4447961
Ochthebius mediterraneus	4447979
Ochthebius minimus	4448029
Ochthebius notabilis	4447872
Oreodytes sanmarkii	1038118
Ochthebius punctatus	4447942
Scarodytes halensis	4470251
Oulimnius bertrandi	4427684
Peltodytes rotundatus	4470375
Orectochilus villosus	4469752
Oulimnius cyneticus	4427679
Paracymus aeneus	4434173
Stictotarsus bertrandi	4470143
Unio tumidiformis	6548059
Orthetrum nitidinerve	1428642
Oulimnius tuberculatus	4427688
Paracymus scutellaris	4434164
Pachygnatha bonneti	5170047
Stenelmis canaliculata	4427754
Peltodytes caesus	4470378
Saga pedo	1683952
Stictonectes lepidus	4470128
Stictonectes epipleuricus	4470130
Rhantus suturalis	5753539
Stictonectes optatus	4470132
Stictonectes occidentalis	4470123
Stictotarsus duodecimpustulatus	4470137
Yola bicarinata	4469946
Dama dama	5220136
Myotis capaccinii	2432430
Tadarida teniotis	2433009
Alburnus alburnus	2362925
Achondrostoma salmantinum	2361438
Tropidophoxinellus alburnoides	2363394
Chelonia mydas	2442225
Eretmochelys imbricata	2442207
Lepidochelys kempii	2442165
Testudo graeca	2441461
Timon lepidus	2468542
Vipera latastei	5960896
Puffinus griseus	5739277
Prunella collaris	5231770
Puffinus puffinus	5229380
Puffinus gravis	5229343
Lingulodinium machaerophorum	6539000
Impagidinium aculeatum	6878226
Impagidinium paradoxum	6878224
Impagidinium patulum	6878222
Impagidinium sphaericum	6878225
Impagidinium strialatum	6878227
Pyxidinopsis reticulata	6878308
Spiniferites elongatus	6878208
Spiniferites membranaceus	6878215
Spiniferites ramosus	3205448
Acrotylus insubricus	5099079
Acrotylus fischeri	5099055
Aiolopus strepens	1713302
Antaxius spinibrachius	1683928
Anacridium aegyptium	1702101
Sigara limitata	4485444
Calliptamus barbarus	1703295
Calliptamus italicus	1703254
Chorthippus biguttulus	1708251
Chorthippus binotatus	1708403
Chorthippus jacobsi	1708384
Chorthippus vagans	1708333
Chorthippus jucundus	1708318
Decticus albifrons	1690687
Dociostaurus genei	1707853
Locusta danica	5099381
Mantis religiosa	6258028
Myrsidea anathorax	4422558
Oedipoda caerulescens	1700310
Oecanthus pellucens	1720967
Omocestus panteli	1710752
Omocestus rufipes	1710802
Paracinema tricolor	1713120
Pezotettix giornae	1710463
Platycleis intermedia	1685280
Tessellana tessellata	1684419
Platycleis albopunctata	1685298
Ruspolia nitidula	5096614
Tipula lundbladi	1505166
Tipula guentheri	1505481
Sphingonotus rubescens	1699720
Stenobothrus stigmaticus	1710986
Tettigonia chinensis	1692888
Phalaropus lobatus	5739290
Phalaropus fulicarius	5229390
Pluvialis dominica	2480328
Larus delawarensis	2481134
Phalacrocorax aristotelis	2481861
Anthus cervinus	2490283
Aratinga acuticaudata	2479089
Larus marinus	2481172
Melanitta nigra	2498247
Alopochen aegyptiaca	2498252
Locustella naevia	2493548
Grus grus	2474950
Cursorius cursor	2480740
Aythya fuligula	2498261
Aythya collaris	2498264
Poicephalus senegalus	2479964
Chroicocephalus genei	6065810
Oxyura jamaicensis	2498305
Hydrocoloeus minutus	6065841
Larus glaucoides	2481156
Phylloscopus inornatus	2493095
Larus argentatus	2481139
Stercorarius pomarinus	2481609
Oceanites oceanicus	5229419
Anthus petrosus	2490275
Stercorarius longicaudus	2481613
Hydrobates pelagicus	4408455
Mergus serrator	2498375
Gavia stellata	2481958
Porzana porzana	2474621
Gavia immer	2481962
Tichodroma muraria	2484918
Tadorna ferruginea	2498015
Xenus cinereus	2481703
Threskiornis aethiopicus	2480764
Actitis macularius	2481798
Cygnus olor	2498343
Podiceps auritus	2482059
Limnodromus scolopaceus	2481670
Sterna paradisaea	5229230
Oceanodroma leucorhoa	2482012
Pastor roseus	5845386
Vanellus gregarius	5229138
Crocothemis erythraea	1427721
Colias croceus	5137612
Sabellaria alveolata	5199252
Pollicipes pollicipes	4335722
Polistes dominula	5871389
Oxychilus draparnaudi	5190767
Hyla molleri	2427580
Helix aspersa	5190508
Charonia lampas	5724924
Anax imperator	5051775
Paracentrotus lividus	2278845
Calopteryx virgo	1427037
Hipparchia fidia	1918632
Argiope lobata	5170978
Argiope bruennichi	5170994
Megascolia maculata	4505917
Steatoda triangulosa	2157242
Agrotis puta	1770772
Corbicula fluminea	5189033
Pararge aegeria	1894496
Pieris rapae	1920496
Calopteryx xanthostoma	1427020
Calopteryx haemorrhoidalis	1427008
Polygonia c-album	1898544
Cerastoderma edule	2286583
Papilio machaon	1937866
Iphiclides feisthamelii	4690079
Mimachlamys varia	4373480
Araneus diadematus	2160133
Maniola jurtina	5135513
Bos taurus	2441022
Argynnis pandora	4535442
Vanessa atalanta	1898286
Pieris brassicae	1920506
Cochlicella acuta	4562917
Theba pisana	2294277
Pyrrhocoris apterus	4486826
Limax maximus	2295438
Pecten maximus	2285980
Oxyrrhis marina	3207724
Kyklioacalles reinosae	4469284
Acalles maraoensis	4469242
Acalles sintraniensis	4469235
Acalles globulipennis	1211729
Calacalles theryi	1180005
Caprella penantis	5178073
Caprella dilatata	5717124
Proasellus rectangulatus	2206084
Proasellus arthrodilus	2205934
Tympanistalna gastrica	4482629
Cicada orni	4482723
Rhogogaster genistae	4490376
Raja microocellata	5216051
Raja clavata	5216024
Raja montagui	5216014
Neoraja iberica	2419957
Raja brachyura	5216059
Raja miraletus	5216033
Raja undulata	5216046
Dipturus oxyrinchus	2420174
Leucoraja naevus	2419875
Leucoraja circularis	2419863
Rostroraja alba	2420268
Raja maderensis	5216013
Nostoc edaphicum	3219452
Idaea fractilineata	5147395
Ochlerotatus caspius	4519717
Cobetia marina	3222079
Vibrio gigantis	5427723
Vibrio breoganii	5908882
Pseudovibrio ascidiaceicola	3221285
Vibrio azureus	5908843
Cryphonectria parasitica	2566393
Euclymene robusta	2319556
Pinnotheres pisum	2226844
Euclymene santandarensis	2319588
Porcellana platycheles	5178358
Praxillella praetermissa	2319261
Sabella pavonina	2328559
Glycera alba	5195463
Scolelepis foliosa	2321143
Hediste diversicolor	2316416
Sepia officinalis	2290849
Solea senegalensis	5214129
Leiochone leiopygos	5958976
Talitrus saltator	2218546
Lepadogaster lepadogaster	2411397
Leptochiton algesirensis	5193795
Thoralus cranchii	2226522
Loligo forbesii	2290407
Veretillum cynomorium	2258764
Loligo vulgaris	2290374
Vermetus triquetrus	5724835
Lophozozymus incisus	2227787
Acanthochitona crinita	2305904
Maera inaequipes	5177537
Marthasterias glacialis	2274204
Microcosmus squamiger	5200696
Microdeutopus chelifer	2219068
Armina maculata	4360202
Nucula sulcata	2285587
Axiothella constricta	2319358
Berthella plumula	2302622
Caprella andreae	5178088
Carcinus maenas	5178595
Ophiothrix fragilis	5187835
Osilinus sauciatus	4358198
Palaemon elegans	2224979
Elasmopus rapax	2216047
Pilumnus hirtellus	2227605
Lachnaia hirta	4461881
Cadmus rugicollis	5809166
Lasiommata maera	4535636
Lasiommata megera	4535632
Coenonympha pamphilus	1911461
Coenonympha dorus	1911484
Pyronia tithonus	5137458
Pyronia cecilia	5137472
Pyronia bathseba	5137413
Epitonium clathrus	4362739
Monoplex corrugatus	6488550
Bolma rugosa	4358589
Lithophaga aristata	2285727
Cymbium olla	5727801
Octopus vulgaris	2289671
Bolinus brandaris	4366020
Holothuria forskali	2279155
Dentex cuninghami	2392678
Sardinella aurita	2412864
Larus hyperboreus	2481127
Turdus pilaris	2490737
Branta leucopsis	5232464
Buteo rufinus	2480564
Uria aalge	2481342
Lonchura punctulata	2493598
Scolopax rusticola	2481700
Anas americana	2498154
Oceanodroma castro	2482001
Emberiza pusilla	2491544
Melanitta perspicillata	2498246
Plectrophenax nivalis	2491719
Porzana pusilla	2474628
Anser brachyrhynchus	2498024
Fulmarus glacialis	2481433
Clangula hyemalis	2498273
Calidris fuscicollis	2481756
Melanitta fusca	2498238
Perlodes dispar	2003965
Perla marginata	5152227
Polistes dominulus	1310668
Polistes gallicus	1310622
Polistes nimpha	1310811
Polistes semenowi	1310593
Rhabdiopteryx christinae	2001457
Rhynchalastor fastidiosissimus	6248255
Amandinea punctata	5261442
Caloplaca hungarica	2610015
Cladonia chlorophaea	2607697
Cladonia firma	2607564
Cladonia foliacea	2607590
Cladonia humilis	2607526
Cladonia prolifera	4281388
Cladonia caespiticia	2607572
Cladonia polydactyla	2607641
Cladonia mediterranea	2607706
Cladonia diversa	3390950
Cladonia rangiformis	7246697
Cladonia subrangiformis	3389985
Cladonia squamosa	7246650
Evernia prunastri	2605261
Peltigera collina	2601174
Peltigera canina	2601144
Peltigera horizontalis	2601139
Peltigera hymenina	3423890
Peltigera membranacea	2601169
Peltigera neckeri	3424070
Peltigera neopolydactyla	2601159
Peltigera polydactylon	2601145
Peltigera ponojensis	2601173
Peltigera praetextata	2601162
Placynthium nigrum	7250436
Tinthia tineiformis	4525709
Acanthobasidium norvegicum	2553007
Agaricus arvensis	5243403
Agaricus bernardii	5243392
Agaricus bisporus	5243447
Agaricus bitorquis	5243374
Agaricus campestris	5243458
Agaricus bresadolanus	5243347
Agaricus brunneolus	5454470
Agaricus devoniensis	5243358
Agaricus silvicola	3336625
Agaricus sylvaticus	5454298
Agaricus langei	5243493
Agaricus placomyces	5243506
Agaricus dulcidulus	5243386
Agaricus litoralis	5243438
Agaricus semotus	5243428
Agaricus impudicus	5243420
Aleurodiscus botryosus	2552978
Aleurodiscus aurantius	2552845
Agaricus urinascens	3336440
Agaricus xanthodermus	5243412
Amanita gemmata	5240292
Amylostereum areolatum	2552510
Asterostroma cervicolor	2552695
Arcyria pomiformis	3215118
Arcyria incarnata	3215098
Arcyria oerstedii	3215205
Arcyria obvelata	3215194
Athelia arachnoidea	2554115
Athelia pyriformis	2554065
Boidinia furfuracea	2551631
Botryobasidium asperulum	2554956
Botryobasidium danicum	2555037
Botryobasidium aureum	2554989
Botryobasidium robustior	3367510
Botryobasidium conspersum	2554937
Byssomerulius hirtellus	2541221
Byssomerulius corium	2541242
Byssocorticium atrovirens	2554136
Brevicellicium olivascens	2523052
Calomyxa metallica	3215659
Ceraceomyces serpens	2525209
Ceraceomyces sublaevis	2525249
Ceraceomyces tessulatus	2525226
Ceratobasidium cornigerum	2555120
Cantharomyces platystethi	2610858
Ceratiomyxa fruticulosa	3212544
Comatricha elegans	3213187
Comatricha anomala	3213106
Comatricha laxa	3213111
Coniophora olivacea	5240157
Coniophora puteana	5240101
Coronicium gemmiferum	2540555
Comatricha nigra	3213164
Comatricha reticulospora	3213158
Cribraria argillacea	5425942
Dacryobolus sudans	2542703
Dendrothele commixta	2555577
Diachea leucopodia	3213704
Didymium melanospermum	3213808
Didymium squamulosum	3213743
Didymium nigripes	3213839
Fibricium rude	2519203
Fenestella princeps	5262545
Exidia truncata	2553619
Gloiothele lactescens	2552382
Gloniopsis praelonga	2613549
Psiloglonium pusillum	5953697
Hericium erinaceum	5897772
Hemitrichia minor	5426282
Hydnum rufescens	2544165
Pseudochaete tabacina	5237937
Hymenochaete corrugata	2519747
Hyphoderma macedonicum	5245756
Hyphodontia barba-jovis	2518772
Hyphodontia arguta	2518950
Hyphoderma transiens	5245712
Hyphodontia nespori	2518897
Hyphodermella corrugata	2542046
Xylodon pruni	2519090
Hyphodontia pallidula	2518963
Hyphodontia breviseta	2519023
Alutaceodontia alutacea	2519039
Peniophorella tsugae	2523708
Hyphodontia juniperi	2518790
Hyphodontia sambuci	2518803
Hypochnicium bombycinum	2543566
Amylocorticiellum molle	2525158
Granulobasidium vellereum	2532931
Hypochnicium eichleri	2543535
Hypochnicium punctulatum	2543534
Hysterium acuminatum	5261979
Hysterobrevium mori	5894284
Inocybe adaequata	2528165
Inocybe geophylla	3330851
Inocybe griseolilacina	2528122
Inocybe lacera	3330718
Inocybe erubescens	2527939
Inocybe heimii	3330886
Inocybe dulcamara	2528128
Intextomyces contiguus	2523898
Inocybe pruinosa	2527963
Jaapia ochroleuca	5239753
Kavinia alboviridis	2521466
Laboulbenia argutoris	5261560
Laboulbenia manubriolata	5479998
Laboulbenia notiophili	5261569
Laboulbenia pedicellata	5261568
Laboulbenia rossii	5480091
Laboulbenia typhlocharidis	5479956
Laxitextum bicolor	2550508
Leocarpus fragilis	3214957
Hydnomerulius pinastri	2525594
Leucogyrophana pulverulenta	2525663
Litschauerella clematitis	3315732
Licea minima	3213303
Lophium mytilinum	2618067
Lophiostoma compressum	2615738
Thyridaria macrostomoides	2626148
Lophiostoma macrostomum	2615794
Lophiostoma viridarium	2615696
Lycogala epidendrum	3213482
Peniophora cinerea	2552154
Peniophora lycii	2552195
Peniophora pseudoversicolor	2552268
Peniophora aurantiaca	2552210
Peniophora pini	2552187
Peniophora reidii	2552297
Peniophora limitata	2552233
Phanerochaete sanguinea	2541511
Phanerochaete laevis	2541425
Phanerochaete sordida	2541441
Phanerodontia magnoliae	5955150
Phanerochaete jose-ferreirae	2541477
Phanerochaete martelliana	2541366
Peniophora versicolor	2552106
Peniophora violaceolivida	2552108
Perichaena chrysosperma	3215267
Perichaena corticalis	3215214
Phanerochaete tuberculata	2541552
Phlebia radiata	2545089
Phlebia livida	2544985
Xenasmatella vaga	2549502
Phlebiopsis gigantea	2541168
Phlebia tremellosa	2544300
Phanerochaete velutina	2541354
Phlebia rufa	2545043
Phlebia lilascens	2544912
Phlebia subserialis	2545085
Phlebia segregata	2545011
Phlebiopsis flavidoalba	2541183
Phlebiopsis ravenelii	2541202
Physarum album	3213920
Physarum bivalve	3214694
Piloderma byssinum	2554277
Pleospora herbarum	5262664
Prolixandromyces triandrus	2610780
Psathyrella ammophila	2534773
Psathyrella bipellis	2534765
Cantharellus cinereus	5249528
Radulomyces molaris	2540593
Pseudotomentella tristis	2522839
Radulomyces confluens	2540565
Pseudotomentella mucidula	2522854
Pseudomerulius aureus	2540152
Ramaria apiculata	5238581
Pseudotomentella nigra	2522852
Craterellus sinuosus	2554617
Ramaria formosa	5238663
Ramaria stricta	5238698
Ramaria flavescens	5238457
Ramaria fennica	3315301
Ramaria decurrens	5238536
Ramaria curta	5238597
Resinicium bicolor	2523300
Ramaria subtilis	5238513
Rhachomyces canariensis	2610484
Reticularia liceoides	5425842
Reticularia jurana	5425832
Scopuloides hydnoides	5245893
Serpula lacrymans	5239534
Serpula himantioides	5239518
Scytinostroma ochroleucum	2552647
Scytinostroma galactinum	2552615
Scopuloides rimosa	5245889
Scytinostroma mediterraneense	2552612
Steccherinum ochraceum	2545177
Cabalodontia queletii	2545268
Steccherinum fimbriatum	2545120
Sistotremastrum niveocremeum	2523234
Stemonitis fusca	3212991
Stemonitis splendens	5425763
Stemonitopsis hyperopta	3212859
Stemonitopsis amoena	3212864
Stereum hirsutum	2553128
Stereum gausapatum	2553078
Stemonitopsis typhina	3212875
Tomentella fuscocinerea	5238927
Tomentella bresadolae	5239023
Tomentella brevispina	5239082
Tomentella bryophila	5239031
Tomentella neobourdotii	5238977
Tomentella coerulea	5239107
Tomentella ferruginea	5238997
Tomentella fibrosa	5238979
Tomentella galzinii	5239104
Tomentella griseoumbrina	5239085
Tomentella lateritia	5239052
Tomentella ramosissima	5238943
Tomentella sublilacina	5238969
Tomentella viridula	5239084
Tomentella pilosa	5239047
Tomentella oligofibula	5239086
Tomentella punicea	5239053
Tomentella radiosa	5239059
Tomentella rubiginosa	5239081
Tomentella terrestris	5238939
Trechispora farinacea	2523138
Trechispora fastidiosa	2523096
Trechispora mollusca	2523177
Trechispora alnicola	2523187
Trechispora microspora	2523064
Tomentellopsis submollis	2522494
Trechispora cohaerens	2523127
Triceromyces hydrometrae	3441902
Tubulicium vermiferum	2523017
Tubulicrinis accedens	2542076
Tubulicrinis angustus	2542124
Tubulicrinis calothrix	7241315
Trichia persimilis	5426207
Trichia scabra	5426225
Tubulicrinis subulatus	2542118
Tubulicrinis sororius	2542084
Tubulicrinis medius	2542081
Tubulicrinis gracillimus	2542062
Vuilleminia comedens	2555667
Xenasma pruinosum	2549462
Vuilleminia macrospora	2555656
Xenasma pulverulentum	2549475
Parmotrema stuppeum	2606241
Lissotesta major	4358350
Leptochidium albociliatum	2601055
Leptogium teretiusculum	3422698
Bifurcaria bifurcata	3197821
Leptogium hildenbrandii	2601046
Heterodermia leucomelos	3427602
Heterodermia leucomela	2609377
Leptogium schraderi	2600918
Cavolinia inflexa	5190449
Heterodermia obscurata	2609327
Leptogium palmatum	2600933
Laomedea pseudodichotoma	2268344
Peracle bispinosa	2293788
Leptogium brebissonii	2601003
Polymorphina sororia	3210568
Aspicilia crespiana	3412886
Fuscidea praeruptorum	2600727
Halecania giraltiae	3426117
Cetrariella commixta	3409177
Lichenomphalia velutina	5244005
Parmotrema pseudoreticulatum	3407489
Textrix denticulata	2139587
Aphodius foetidus	1067440
Aphodius satellitius	5875415
Anthoplia floricola	4425831
Anomala quadripunctata	5988888
Callicera aurata	5070404
Ceriana vespiformis	1539719
Bubas bison	1094271
Chilothorax lineolatus	1069541
Aphodius erraticus	5875424
Aphodius scrutator	6956675
Aphodius merdarius	5875408
Aphodius quadriguttatus	6956628
Euorodalus tersus	1066428
Aphodius quadrimaculatus	5875447
Subrinus sturmi	1069644
Aphodius scrofa	5875453
Bubas bubalus	1094266
Caccobius schreberi	4996852
Bolbelasmus gallicus	1085528
Cetonia carthami	1077801
Chasmatopterus hirtus	1058733
Callicera spinolae	5070407
Chrysogaster basalis	1536708
Cheilosia paralobi	1540006
Cheilosia andalusiaca	1540583
Cheilosia latifrons	1540561
Cheilosia variabilis	1540086
Cheilosia iberica	1540669
Chrysotoxum latifasciatum	1535947
Chrysotoxum bicinctum	1536009
Chrysotoxum vernale	1536015
Chrysotoxum intermedium	1536030
Dasysyrphus albostriatus	1542111
Chrysogaster solstitialis	1536716
Dorcus parallelipipedus	5743112
Epistrophe eligans	5766577
Epistrophe nitidicollis	5766579
Eristalinus aeneus	1542830
Eristalis arbustorum	1541146
Eristalinus taeniops	1542714
Episyrphus balteatus	1536449
Epistrophe diaphana	5766581
Euoniticellus pallipes	1094472
Eupeodes bucculatus	1540818
Eristalis similis	4516874
Eumerus pulchellus	1534723
Eumerus flavitarsis	1534603
Eumerus pusillus	1534683
Eristalis tenax	1541217
Eupeodes corollae	1540742
Euserica lucipeta	1061319
Eupeodes lucasi	1540816
Eupeodes luniger	1540875
Ferdinandea aurea	1542971
Helophilus trivittatus	5071382
Hybosorus illigeri	1072325
Thorectes nitidus	4994221
Hoplia korbi	1063652
Meliscaeva auricollis	1535529
Melanostoma scalare	5766556
Merodon escorialensis	1544155
Onitis belial	1093871
Onthophagus furcatus	1089464
Onthophagus illyricus	1091355
Onthophagus taurus	1091267
Onthophagus andalusicus	1090488
Protaetia oblonga	1080660
Netocia morio	4767752
Mimela rugatipennis	5991193
Microdon mutabilis	1542226
Myolepta difformis	1533920
Myathropa florea	4516754
Merodon obscuritarsis	1544384
Merodon unicolor	1544203
Milesia crabroniformis	5979478
Onthophagus lemur	1091717
Onthophagus punctatus	1089516
Onthophagus maki	1092169
Oryctes nasicornis	4995700
Platycheirus albimanus	4516769
Platycheirus scutatus	1543099
Paragus pecchiolii	1535728
Potosia opaca	5811466
Potosia cuprea	5811486
Oxythyrea funesta	1077130
Phyllognathus excavatus	4995612
Pelecocera tricincta	1537582
Sphaerophoria rueppelli	4516745
Scarabaeus semipunctatus	1087445
Silphotrupes escorialensis	4425697
Trichius rosaceus	1085253
Scaeva albomaculata	1537703
Scaeva selenitica	1537717
Syrphus torvus	1537245
Syrphus vitripennis	1537212
Riponnensia splendens	4516885
Typhaeus typhoeus	4994273
Tropinota squalida	1084571
Volucella elegans	1541762
Xanthogramma marginale	5071317
Xanthogramma pedissequum	5071297
Xanthandrus comtus	1538946
Xylota segnis	1541562
Acanthogyra multiformis	4942946
Acanthogyra columnaris	4942948
Acrosmilia thurmanni	4942978
Actinastrea furcata	4944823
Actinaraea minuta	4943041
Actinaraea granulata	4943040
Actinastrea matheyi	4944840
Actinostromaria tokadiensis	4980580
Aetobatus arcuatus	4964449
Amphiastrea piriformis	4942853
Amphicyon major	4970051
Amphiastrea basaltiformis	4942859
Anchitherium aurelianense	4969344
Ancylus fluviatilis	5189830
Aplosmilia semisulcata	4942936
Armiger crista	5189709
Astrostylopsis circoporea	4980579
Aulastraea schaeferi	4942820
Aviatyrannis jurassica	4966236
Axosmilia crassa	4942876
Axosmilia infundibuliformis	4942877
Axosmilia marcou	4942873
Axosmilia caudata	4942871
Becklesisaurus hoffstetteri	4968289
Blastochaetetes capilliformis	4980552
Brachyodus onoideum	5936162
Bullopora laevis	4919582
Burgundia trinorchii	4980544
Calamophylliopsis stockesi	4943145
Calamophylliopsis flabellum	4943152
Calamophylliopsis cervina	4943151
Pyroteuthis margaritifera	2289901
Curveulima marshalli	4362307
Schizocyathus fissilis	2259421
Littorina keenae	2301124
Endoxocrinus wyvillethomsoni	4340652
Gorgoniapolynoe caeciliae	2314717
Porcellio dispar	6284345
Neopycnodonte cochlear	2286104
Chiridota aponocrita	5967186
Thalassiosira gravida	3193467
Thalassiosira polychorda	3193446
Thalassiosira subtilis	3193557
Thalassiosira rotula	3193496
Tintinnopsis tubulosa	3204725
Tintinnopsis minuta	3204667
Tintinnopsis undella	3204707
Tintinnopsis rapa	3204673
Iphiclides podalirius	1938214
Undella hyalina	5424381
Guadalgenus franzi	2004325
Isoperla bipartita	2004207
Isoperla curtata	2004017
Isoperla grammatica	2004039
Jugurtia dispar	1311961
Leptochilus duplicatus	1333236
Leptochilus regulus	1333082
Leuctra estrela	2001874
Leuctra franzi	2001777
Leuctra fusca	2001954
Leuctra geniculata	2001671
Leuctra maroccana	2001965
Leuctra stupeningi	2001838
Nemoura lacustris	2003537
Odynerus wilhelmi	1329693
Odynerus dusmeticus	1329889
Charadrius morinellus	2480281
Lanius minor	2492854
Aythya marila	2498265
Sterna forsteri	5229247
Sterna dougallii	5229249
Acridotheres tristis	2489005
Anas discors	2498073
Gavia arctica	2481959
Diopatra marocensis	2323543
Diopatra micrura	5854197
Euthelepus setubalensis	2324386
